textID,text,selected_text,sentiment
fe7cebe268,Bored... Some vector ****... Off to work after this class..,Bored..,negative
c70799b526,Having Fever  dont feel to work,Having Fever  dont feel to work,negative
1b0aa6e456,i finished all my work!,i finished all my work!,neutral
8a6f37f7a4," No this is not redirects, this is just updating posts on our website massage.dk .. next item => publish, next item => pulish","No this is not redirects, this is just updating posts on our website massage.dk .. next item => publish, next item => pulish",neutral
faae9fbb71, We were so busy I didn`t even get to talk with you!!  Please tell me you got your lipstick?!,We were so busy I didn`t even get to talk with you!,neutral
d778d2e35a, It`s called a RipStick.  When I had a job I sold a lot of those...,It`s called a RipStick.  When I had a job I sold a lot of those...,neutral
2aa19bfc66, Sorry to hear.,Sorry to hear.,negative
fff17f71fe," Hey boys, do you wanna see my teeth? (**** it, twitter donï¿½t wanna change my picture)","Hey boys, do you wanna see my teeth?",neutral
656e8ce767," *hugs* me not sad really, me just messing",sad,negative
3ef77b3fa0, in the sun and changing my default icon just for you  what`re your plans?,in the sun and changing my default icon just for you  what`re your plans?,neutral
c7e662cb7c, do you have a password for the San Diego show? Mine is not working,do you have a password for the San Diego show? Mine is not working,neutral
ddd8630279,finished watching the movie `mirrors`. I liked it but it really didnt do anything for me  5 out of ten i give it   // cool http://g ...,liked,positive
05db4b1642,"_haze aww I^m sorry that Ray Wise has appeared on the show yet   , I watch  everyday except for Friday its a best of AOTS.","_haze aww I^m sorry that Ray Wise has appeared on the show yet   , I watch  everyday except for Friday its a best of AOTS.",neutral
1b1bb60772," they are, aren`t they.","they are, aren`t they.",neutral
17b01c6aff,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only","I looove guitars, and playing them. I think they sound magnificent.",positive
ebba593312,Poor little MBA is on fire again,Poor little MBA,negative
dbc8ab6a8c, g`mornin,g`mornin,positive
d64f91e901,My mind automatically wakes up at 7. Huge fail -- it`s SUMMER!  Good morning nonetheless. Gonna get ready for work now.,Huge fail -- it`s SUMMER!,negative
1947667b00,I gotta do my assignments tomorrow  OMG mackillop has swine,OMG mackillop has swine,negative
708e67409c,_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.,miss se,negative
8aaa99ca44, it`s been hectiv runny around after the women but goof  just making them both a surprise now,it`s been hectiv runny around after the women but goof  just making them both a surprise now,neutral
a4584edcda,"Monday mornin`, back to work today. Good thing I live my job.",Good thing I live my job.,positive
5a1e5a4cc8,"throat is reallyyyyy sore , i can barely talk",sore,negative
9aaaea12c7,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf","This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",neutral
a7ee4373a6,Ugggh. Its so nice out! I don`t want to be working with back-up dancers.,Ugggh. Its so nice out! I don`t want to be working with back-up dancers.,neutral
3fd6003d6b, did u try taco n mac n cheese pizza???? I`m so cravin it right now BUT all the good food makes me sick,BUT all the good food makes me sick,neutral
bdabd36e3d,ping pong tomorrow,ping pong tomorrow,neutral
7bbe48fae4,mum`s day - ended up being happy  not that it`s my day or anything....,ended up being happy,positive
acc906b912, haha check out our site its got some good ones too,good,positive
51f56b81d6," Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting `in the flesh` too!",best,positive
7ea27fbf66,gettin ready for school my new converse come in today!,gettin ready for school my new converse come in today!,neutral
6b2cb720c4,With my baby drinking. God I love her,love,positive
672f87886f,the sun burned me today....my arms look angry  Party tonight tho babes! woop!,sun burned me,negative
fdad0d0181,_Nicole wow you are lucky  happy birthday!,wow you are lucky,positive
40627dfa35,vineri...nimic special sau probabil un alt weekend pierdut...,vineri...nimic special sau probabil un alt weekend pierdut...,neutral
c4287c0723,Western Digital Caviar Black 1TB SATA 300 NCQ 32MB on the way...,Western Digital Caviar Black 1TB SATA 300 NCQ 32MB on the way...,neutral
885cbefb88,"if i make some madeleines, i need to have a bake sale or something. god. boredom needs to = something other than baking","if i make some madeleines, i need to have a bake sale or something. god. boredom needs to = something other than baking",neutral
c7440bb4e0, I want one  wanna give me one? ;),I want one  wanna give me one? ;),neutral
7e15cc078e, ah helping my friend move and will defo be having a well deserved pint after it that`s for sure,well deserved,positive
fcbf31b293,is clamped out...haha,is clamped out...haha,neutral
bd5405bb27,...And omg whats this dirty letter from Danny everyones been on about? Its absolutely none of my business but I still feel left out lol,feel left out lo,negative
3016c37350,: ''UB40-'Bring Me Your Cup'''  ? http://blip.fm/~7af72,: ''UB40-'Bring Me Your Cup'''  ? http://blip.fm/~7af72,neutral
c14c75e5ab,I wish GM stock would turn around at 80 cents a share I would be willing to buy some...if I knew it would do something,willing,positive
00f02e92d6, Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.,er grea,positive
8cf0b7c9ca,"how is it, is it good?  _flora","how is it, is it good?  _flora",neutral
e09aac5e8e," TV is shite,thank god for youtube","TV is shite,thank god for youtube",neutral
1cd31b0a4f, anychance you can get matthew to give a shout out to my mum Sarah for mothers day! we saw 'Ghosts from girlfriends past today',anychance you can get matthew to give a shout out to my mum Sarah for mothers day! we saw 'Ghosts from girlfriends past today',neutral
47398d79d5, Absolutely ...,Absolutely ...,neutral
289722520f,im well bored  had a great half term and i dont wanna go back to school on monday :`( enjoying the hot weatler lo0l ;),i dont wanna go back to school on monday :`( enjoying the hot weatler lo0l ;),neutral
2cba0fdc8f, Likewise. But I don`t know anyone who uses gtalk and the likes so I`m not holding much hope,o I`m not holding much hope,negative
0f2611dd21,"Back @ work, migraine lingering   Can`t wait for the weekend!",migraine lingering,negative
9d15a606c2, You`re gonna wear pink outfits??? I assume she bought it for you,You`re gonna wear pink outfits??? I assume she bought it for you,neutral
d0a0422d97,going to look in the refrigerator for a taste snack to eat,taste snack to eat,positive
14d90ccad1,So treat your Mom`s like Queen`s cuz they are,So treat your Mom`s like Queen`s,positive
f79990e681, i wish i had a 12hr nap!!  lets talk rachel into getting one of these now.. lol,i wish i had a 12hr nap!!  lets talk rachel into getting one of these now.. lol,neutral
5d58d24dff, of course its not coming to boise,not coming,negative
a26009679d,My Boss is in Las Vegas on the 14th A.P.P. Conference.......pfff,My Boss is in Las Vegas on the 14th A.P.P. Conference.......pfff,neutral
d02b8c6fe5," although, there is drama, move forward, smile, and count your blessings everyday. Your actions speak volumes, sooo inspiring","smile, and count your blessings everyday. Your actions speak volumes, sooo inspiring",positive
dc0e971fa5,"So far absolutely perfect. Great view, directly across from the elevators and ice machine and impecible weather. I need my bike.",perfect.,positive
b29ac23fe2,"_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!","my neck hurts from moving out  you massage me, i massage u?! lol!",neutral
a7725ede5a, tweet often and it`ll draw followers to you,tweet often and it`ll draw followers to you,neutral
fc0ffcf6b0,_trick It`s all good  The next 6 months are going to be awesome.,good,positive
1c3ff882cb,http://twitpic.com/67twh - This has never happened before =/ orange blinky lights. I think I`ve broke my battery again,broke,negative
882af56246,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake.","Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake.",neutral
cffd4a4753, LOL yea the fondue is on point... but that Chocolate Lava Cake is what you really want...but I wont be here   Im Mon-Fri babes!,LOL yea the fondue is on point... but that Chocolate Lava Cake is what you really want...but I wont be here   Im Mon-Fri babes!,neutral
b953afbde0,New phone isn`t syncing with my computer...I need numbers,New phone isn`t syncing with my computer...I need numbers,neutral
9cf994a0c3," What makes me sad is when I follow someone I converse with and have similar bios, but they don`t follow me back!",sad,negative
3c9a3c53bc,I keep on falling asleep when I`m suppose to be awake. I miss my babyy..,miss,negative
fe0573baea, I love #polaroid - such a shame they don`t make the film for it anymore,I love #polaroid - such a shame they don`t make the film for it anymore,neutral
a8c7169a40,Im so down! The AC in my house just broke,Im so down!,negative
8b33bb8b18," Yes, soak it up for sure. It`s gonna be fast n furious. Only one show this year  More reason to revel in the moment.",More reason to revel,positive
febe6cf2df,"Had a great day, apart from the fact that I bought a USB HUB and as soon as I plugged it in, it broke!!!!    **** you Tesco!!!!!!","Had a great day, apart from the fact that I bought a USB HUB and as soon as I plugged it in, it broke!!!!    **** you Tesco!!!!!!",neutral
989f65a4aa,ah remember the days when you`d sleep in until noon? well guess who did that today? god i feel like a loser,loser,negative
9834c18bbd,waitin for some Fall out boy,waitin for some Fall out boy,neutral
a25ccacef6, Her new cd is lovely.,lovely.,positive
fcf6cdc97d,'The weather outside is weather' hahah made me feel better,better,positive
69e76cf5e9,just got home from the sunshine coast,just got home from the sunshine coast,neutral
85ed4ae17e,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,Refreshed,positive
93c1db2de8,'locked up abroad' makes bein half brown good risk mgmt when travelin 3rd world. i blend. i feel sorry for my hostage magnet white pepo,i feel sorry,negative
cbb03b61b1,_ more than youl ever no ! !! ! !!   ****,_ more than youl ever no ! !! ! !!   ****,neutral
fefe14fb2d, hehehehe oh i love the Purate ENglish sooo much,i love the Purate ENglish sooo much,positive
3363ec53e8,really not feelin well...,not feelin well...,negative
6160c0dfa4, ...hey danny .. did u run already ???    hope you have a good day ;)   i love you !!!!,??    hope you have a good day ;)   i love,positive
7f59b000cd,  what`s going on ?,what`s going on,neutral
41fe669716," I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would`ve just come over lol","I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would`ve just come over lol",positive
